participantID,runID,backgroundCamera,gameDuration,score,
4,0,false,0,0,
4,0,false,25289,1,
4,0,false,27361,2,
4,0,false,29452,3,
4,0,false,31132,4,
4,0,false,33056,5,
4,0,false,34477,6,
4,0,false,36249,7,
4,0,false,38669,8,
4,0,false,40257,9,
4,0,false,41386,10,
4,0,false,43079,11,
4,0,false,44386,12,
4,0,false,46006,13,
4,0,false,47429,14,
4,0,false,49019,15,
4,0,false,51023,16,
4,0,false,52495,17,
4,0,false,53578,18,
4,0,false,55279,19,
4,0,false,56564,20,
4,0,false,58541,21,
4,0,false,61006,22,
4,0,false,61990,23,
4,0,false,63518,24,
4,0,false,64429,25,
4,0,false,73625,1,
4,0,false,74727,2,
4,0,false,76289,3,
4,0,false,77252,4,
4,0,false,79060,5,
4,0,false,80532,6,
4,0,false,81766,7,
4,0,false,83569,8,
4,0,false,85000,9,
4,0,false,86603,10,
4,0,false,87870,11,
4,0,false,89176,12,
4,0,false,90315,13,
4,1,true,0,0,
4,3,true,0,0,
4,3,true,1504,1,
4,3,true,5276,2,
4,3,true,7503,3,
4,3,true,8670,4,
4,3,true,10777,5,
4,3,true,12226,6,
4,3,true,13838,7,
4,3,true,15985,8,
4,3,true,18021,9,
4,3,true,20149,10,
4,3,true,22242,11,
4,3,true,24540,12,
4,3,true,26409,13,
4,3,true,28465,14,
4,3,true,29626,15,
4,3,true,31525,16,
4,3,true,33507,17,
4,3,true,35022,18,
4,3,true,36242,19,
4,3,true,37789,20,
4,3,true,38757,21,
4,3,true,40075,22,
4,3,true,42336,23,
4,3,true,44267,24,
4,3,true,49967,1,
4,3,true,51917,2,
4,3,true,53548,3,
4,3,true,55248,4,
4,3,true,58536,5,
4,3,true,59982,6,
4,3,true,61689,7,
4,3,true,63172,8,
4,3,true,64647,9,
4,3,true,65919,10,
4,3,true,68423,11,
4,3,true,69463,12,
4,3,true,70859,13,
4,3,true,73699,14,
4,4,false,0,0,
4,4,false,4474,1,
4,4,false,6486,2,
4,4,false,7870,3,
4,4,false,9224,4,
4,4,false,11310,5,
4,4,false,13281,6,
4,4,false,16477,7,
4,4,false,18392,8,
4,4,false,20122,9,
4,4,false,21529,10,
4,4,false,24138,11,
4,4,false,26124,12,
4,4,false,27709,13,
4,4,false,29621,14,
4,4,false,32623,15,
4,4,false,33622,16,
4,4,false,36099,17,
4,4,false,37826,18,
4,4,false,39774,19,
4,4,false,40893,20,
4,4,false,41842,21,
4,4,false,43001,22,
4,4,false,44632,23,
4,4,false,46084,24,
4,4,false,48475,25,
4,4,false,50456,26,
4,4,false,52262,27,
4,4,false,55242,28,
4,4,false,57415,29,
4,4,false,58823,30,
4,4,false,61102,31,
4,4,false,63915,32,
